id,organization_id,aid_type,language,description,status,created_at,updated_at
2225,795,other,None,"Access to proper clothing is essential for individuals in our community, especially during changing weather conditions. We are seeking donations of clean and gently used clothing items, including winter coats, shoes, and everyday wear. Your contribution will help those in need stay warm and comfortable.",active,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2224,603,other,None,"Access to proper clothing is essential for individuals in our community, especially during changing weather conditions. We are seeking donations of clean and gently used clothing items, including winter coats, shoes, and everyday wear. Your contribution will help those in need stay warm and comfortable.",active,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2213,208,other,None,"Access to proper clothing is essential for individuals in our community, especially during changing weather conditions. We are seeking donations of clean and gently used clothing items, including winter coats, shoes, and everyday wear. Your contribution will help those in need stay warm and comfortable.",fulfilled,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2203,807,other,None,"Access to proper clothing is essential for individuals in our community, especially during changing weather conditions. We are seeking donations of clean and gently used clothing items, including winter coats, shoes, and everyday wear. Your contribution will help those in need stay warm and comfortable.",fulfilled,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2201,617,other,None,"Access to proper clothing is essential for individuals in our community, especially during changing weather conditions. We are seeking donations of clean and gently used clothing items, including winter coats, shoes, and everyday wear. Your contribution will help those in need stay warm and comfortable.",active,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2190,576,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2189,738,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",active,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2187,423,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2181,63,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2178,671,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2176,292,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2175,272,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2174,130,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2170,999,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2164,909,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2163,374,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",active,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2158,366,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",active,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2154,293,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",active,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2152,680,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",active,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2150,299,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2143,572,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2142,513,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",active,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2134,117,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",active,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2127,478,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2125,78,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2121,23,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2113,54,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2105,15,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2104,648,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2098,176,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2090,761,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",active,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2089,725,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2085,520,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2075,340,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2073,44,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2069,783,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
2057,87,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
2054,342,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",active,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
2045,817,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
2042,52,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
2035,120,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",active,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
2031,183,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
2022,675,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
2017,879,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",active,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
2015,759,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
2000,527,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1982,788,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",active,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1978,695,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1976,478,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1973,955,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1972,975,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1970,584,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1956,242,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",active,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1950,933,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",active,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1942,143,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1940,926,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1938,416,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1933,88,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1912,281,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1898,314,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1894,473,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1891,626,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1887,229,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1886,283,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1877,250,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1875,304,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1868,763,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1864,381,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1861,507,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1858,389,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1852,328,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1849,690,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1848,852,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",active,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1834,790,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",active,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1831,375,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",active,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1830,363,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1829,105,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1825,762,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1822,368,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1816,6,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1815,539,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1813,200,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1808,919,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1807,41,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1787,183,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",active,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1786,879,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1783,84,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",active,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1781,664,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1777,376,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",active,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1776,475,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1762,558,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1760,662,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1747,188,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1744,941,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1742,661,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",active,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1734,471,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
